text,label
"@ nah it's 5000 or maybe 500. Or Whatever sounds more alarmingR
",0
"“@: BREAKING: At least 2 killed in hostage situation via @ http:// when will the craziness end? 😔Fox News. AFP. Paris
",1
"@ Uber is covering the cost of all rides, drivers will still receive higher rates from Uber http://alfinitum
",0
"@ cc @Fox News. viswanth183
",0
"@ wheres the money if he robbed the place looks like a soda in that persons hand😴😴😴😴CNN Video
",1
"@ @ Awful! The DOJ needs to do thorough investigation of this PD-these problems are systemic. The citizens deserve better!TPM. Mc Blonde Land
",0
"@ @ @ @ absolutely agree!!!lhkahow. O Zz Sue. BBC World. BBC News
",1
"@ omg stfu already. Did you see the clothes the kid was wearing, looked similar. Agree with you but quit fucking fishing.The Anon Message
",1
"@ initially, but found out about the robbery during the altercationrolandsmartin
",0
"I'm in London right now, feel free to make an appointment @ @ @Raja Chemayel. cpjskippy. Independent
",0
"@ But no emergency call made? Or emergency squawk? @flightradar24. isobelroe
",0
"Video manipulation takes time. RT @: If there is surveillance of a robbery why release stills and not the video itself?zellieimani. Ferguson
",1
"@ http://The Anon Message
",0
"@ dear God!!! 🙏🙏🙏R
",1
"“@: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http:// http:// smhhhhPz Feed
",1
"@. Isn't the Arabic for God, Allah? So shouldn't it be - ""There is no god but the God, Muhammad is the messenger of the God""Sky News Aust
",0
"@ @ So I guess you are saying it is no big deal for cops to kill unarmed black kids??? WTF.larryelder. KL South
",0
"“@: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times] http://Futbol Life
",1
"@ I think we don't have enough facts about the big picture right now (AQAP/ISIS etc), we'll need to wait and see @vanemaya. Nick Kristof
",0
"“@: Police taking people out of grocery where hostages were being held. http://cnnbrk. Paris
",1
"Oh. So NOW the police chief says the cop didn't know about the robbery when he stopped . The kid was ""jaywalking""? BS!Ferguson. Mike Brown
",0
"@ @ Chief needs to be removed from his job...I never meant 4 this 2 happen..don't insult our intelligenceLisa Bloom. southerntalker. Ferguson
",1
"athenaph what tease!!! RT @: Prince not playing Massey Hall tonight, promoter says http://CBC News
",1
"Police say shots fired at 3 sites - National War Memorial, Parliament Hill, and now Rideau shopping centre http://Ottawa
",1
"@ @ @ They have - however - confirmed 3 separate shootings. So there's that.povprod. cnnbrk. Damo Spin
",1
"@ Of course not. I can't make it tonight. But Saturday.....CBC News
",1
"“@: Up to 20 held hostage in Sydney Lindt Cafe siege http:// http://Independent
",1
"@ @ shits not adding up. What convenient store was robbed? Who are the witnesses that called it in?Mark M. Dante
",0
"@ @ @ I dont believe in any of them and certainly not worship themhassanbasmer. Dalia Chai. cnnbrk
",0
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http:// flying today and THIS is not what I see :/BBC Breaking
",0
"@ 🙏Sky News
",0
"@ so who is the brainiac on the right that looks like he's taking a picture?Pz Feed
",0
"@ what's your source? That's not confirmed!kellyoxford
",0
"@ Journalists report facts - reporters bleat out crap they hear. ISIS my arse.Kristy Mayr
",0
"“@: Three men including two brothers identified in France newspaper attack: source http:// ”AFP. UPDATE. Charlie Hebdo
",0
"@ omgBBC Breaking
",1
"@ I hate to say that but maybe we should let Assad finish the job over therecnnbrk
",0
"@ @ sorry - how do you know it's an ISIS flag? Can you actually confirm that?Kristy Mayr. worstbloke
",0
"@ @ @ I'm sorry ""kid"", I gotz no times for bs. Peace.J Pantsdotcom. Aka Dimi X. 140elect
",0
".@ a 300lbs aggressive young man might get shot if he attacks a cop.thelittleidiot
",0
"OMG. rumoured to be performing in Toronto today. Exciting!Prince
",1
"@: UPDATE: 's editor-in-chief was killed in attack - Magazine's lawyer http://Sputnik Int. Charlie Hebdo
",1
"@ Yes thats interesting. Scary attack though, I'm glad that we only have non-identified submarines here in Sweden. @J La Rue. cnnbrk
",1
"@ @ Took me 2 sec to google ISIS flag and see this wasn't it. Your research budget that bad?Daily Mail AU. drpiotrowski
",0
"@ @ who could be doing this? And why? Don't expect bbc to tell youBBC World. Glinner
",0
"@ This is unbelievable!!! Complete failure of intelligence and security agencies! Did France become too liberal with the terrorists?AP
",0
"@ the internet says lolSky News
",0
"@: held inside cafe, Islamic flag held upAFP. Australia. ISIS. Terrorism. BREAKING. Hostages. Sydney
",1
"@ Of course they are, fear is best sold in bundles!ABC
",1
"@ @ @ sorry what now?Dostoevsky Shade. Aka Dimi X. 140elect
",0
"To not telegraph their court case “@: If there is surveillance of a robbery why release stills and not video itself? ”zellieimani. Ferguson
",0
"@ SOURCE plz :)Armed Research
",0
"@ @ Just read some Aussie news report so NOT spreading rumors. Grow up Nick.designnotdrum. The Anon Message
",0
"“@: Police taking people out of grocery where hostages were being held. http://cnnbrk. Paris
",1
"@ @ @ in invitation to getting killed? you utter utter arse.Raja Chemayel. smallthunderdog. Independent
",0
"Unconfirmed reports claim that Michael Essien has contracted Ebola. http://
",1
"@ yes hat and sandals vs no hat and tennis shoesThe Anon Message
",1
"@ @ If he stole a case of cigars, where were they?nickk330. Your Anon Live
",1
"to hold news conference on shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://RCMP. Ottawa
",1
"@ @ Identified themselves ? You having a laugh, so how come they didn't get shot too ? :/Slate. zaidbenjamin. France
",0
"“@: : At least two people have died following the . 5 people are being treated by paramedics.” NO PLEASEAus News Network. BREAKING. Sydney Siege
",1
"NSW Police confirm 5 hostages have emerged from and they are negotiating: ""It might take a bit of time"" http://sydneysiege
",1
"@ what does this mean?Uber Sydney
",0
"@ @ @ @ Was he shot in the chest or back? From 35' away or 3' away? Which wounds came first?Tom. spants. rui_xu. flavius217
",0
"@ @ No but it def softens the blow.Your Anon Live. Op Ferguson
",0
"@ @ @ Honestly, we need to wait official statement and investigations. By now, we all talk about rumors. :)cldaymon. intelwire. Shiraz Maher
",0
"@ their account is getting worse and worse Rolandrolandsmartin
",0
"@ did shooting not happen in parisBBC World
",0
"@ @ MSM refuses to say muslim. Just a mental case. As are all muslim/jihads.jjauthor. gatewaypundit
",1
"@ @ oh yes. Clear that something occurred, death still not necessarily the right result.enjen99. DIANAZOGA
",1
"@ ok so that was mike in the convenience store?rolandsmartin
",0
"@ Could you tell us your source please?Armed Research
",0
"@ @ @ true. Seems it's well executedjulia_goo_lia. Howie Dee. BBC World
",1
"“@: Secret Prince show rumored for Toronto tonight http:// Wishing this was NYC @billboard. pdubfunk
",1
"@ @ @ Does it actually matter?designnotdrum. J Schoenberger. The Anon Message
",0
"@ @ @ @ If he was shot in the chest how was he running away?spants. Tom. rui_xu. flavius217
",0
"@ Scary stuff in OttawaBBC Breaking
",0
"@ Did the media ask for the video under FOIA as the Chief of Police said? And why was video released without commentary in am?Lisa Bloom
",0
"@ @ No crew???? Those passengers were all on their own? Wtf!Conflict News. Al Arabiya Eng
",0
"“@: Watch video showing gunfire inside Canada's parliament in Ottawa http:// http:// WTF 😳BBC Breaking
",1
"@ @ I blocked him, so you can leave me off the tweets. I won't see them, gives you more characters.Tom. flavius217
",0
"@The Anon Message
",0
"“?!?!? @ @: In response to inquiries, we can confirm that Prince will not be performing at @ tonight.”Jill Krajewski. Live Nation ON. masseyhall
",0
"@ @ Police have just confirmed the connection on http://Shiraz Maher. Nick Kristof
",1
"@ @ a Fuck head u arebloggi. BBC What
",0
"@ thanks Mark, Are you in Ottawa? Stay safeMark Sutcliffe
",0
"@ @ - Is it true there was a struggle in the squad car, before shooting?Yamiche. USATODAY
",0
"French police publishes photos of suspect in yesterday's Montrouge shooting. Maybe the same persons in Kosher market http://
",1
"@ @ Ugh, CTV is reporting he's ALIVE. http://Dave Beninger. cherylnorrad
",0
".@ @ - Spin still doesn't justify the murder versus the arrest. Why did the officer not call for backup?mmwlawtaos. Kat Edmiston. Ferguson
",1
"@ http://Reuters US
",1
"The press conf makes PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru the mud.Ferguson
",1
"@ Absolutely! @ @ @Dorothy Kidd. Dante. Maggyw. orangeseahorse
",0
"@ @ @ @ James Holmes is still alive. So is the guy who shot a congresswomen in Az.mandiegillmor. zadiaz. Tracy Mo. mashable
",0
"@ legally speaking , yeah he was.Dostoevsky Shade
",1
"@ Are you sure they have guns ?? Australia has banned a lot of them ??Daily Mail AU
",0
"@ @ @ BS. NO other religion teaches that it's great to kill everyone else for whatever stupid reason islamics dohassanbasmer. Chusid. cnnbrk
",0
"@ @ we are with you! 🇺🇸🍁H Solway. CBC Alerts
",1
"Debris from crash located in Barcelonette area of the Alps | @ http://BBC Breaking. Germanwings
",1
"""@: The attack suspects have reportedly fired shots while robbing a petrol station http://Sky News. Charlie Hebdo. Thieves
",1
"@ Suppose that's real: that guy is carrying a lever action rifle it looks like?Armed Research
",0
"@ I assume you mean niece?Avital Leibovich
",0
"“@: Charlie Hebdo gunmen's hostage freed and safe after police assault” Yes French police👊AFP. BREAKING
",0
"@ @ @ Police LIED 'Ferguson police chief: Officer didn't stop Brown as robbery suspect' http://Dante. bucci2028. Alasscan
",1
"police confirm to they are still seeking 1 or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.Ottawa. CBC News
",1
"@ @ Have you seen this?princekhattab. Rob Pulse News
",0
"@ is that Mike Brown? the guy in these pics looks a lot bigger than the pics of Mike Brown in prior still photos released?mashable
",0
"@ sounds like a sketch from family guyR
",1
"Report: police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://Ferguson
",1
"@ LIESThe Anon Message
",0
"@ this is not an ""Islamic"" flag, not even the ISIS flag. The Islamic community in no way condones these action.AFP
",0
".@ @ @ Please take Hashtag for Plane crash. Thank youRichelle VHP. France. FRANC. 4U9525. Germanwings
",0
"“@: “@: : “The cartoonists Charb &amp; cabu are dead.” http:// http:// @Colvinius. Le Point. hyzaidi. Charlie Hebdo
",1
"@ He was shot at close range and did not stand a chance. The gunman was shot and killed later trying to enter parlimentcnnbrk
",0
"@ I thought police asked media not to report demands. Why you giving these terrorists a voice?cnni
",0
"@ @ @ their entire coverage has been a joke. See the uni professor explain hypotheticals in hostage situations?Melstar. News Sydney. News
",0
"“@: MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http:// ”Fox News. Sydneysiege
",0
"@ the chief said this am that cop was at a call for sick person, then got the call for store strong arm robberyLisa Bloom
",1
".@ GOOD POINT. cc @Evil Liberal. DIANAZOGA. walkingonsidewalkwhileblack
",0
"@ @ stay stupid and wait be the next victim. such trash like u cannot blame monsters. U deserve be punished by monsterstheprawnatron. cnnbrk
",0
"RT @: Hostage situation erupts in Sydney cafe, Australian prime minister says it may be “politically motivated” http://AP
",1
"@ they will not die as martys - they will die as the dogs that they are. Only hellfire will await them.R
",0
"@ that prehistoric evil cult, murdered ppl on the trains &amp; buses, you've had more then your share xflossha
",1
"@ @ @ @ you are such an ignorant wow keep running your mouth cause you are an idiotmythos_man. CBC Alerts. CBC News. Justin Trudeau
",0
"@ @ How were the police so quick to indicate Mike Brown if all of this took place in a matter of minutes?DIANAZOGA. Antonio French
",0
"BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http:// http://
",1
"@ @ it be a great war. The world finally needs one.. greed, selfishness, corruptionMary Pieters. Breaking News. let
",0
"@ @ Are you saying they start at the end and don't explain why he was approached by cops?flavius217. rui_xu
",0
"@ @ don't make up stories. That is the way of Jews. Always lying. There is it media . You cannot hide and lie. KillersDalia Chai. Chusid
",0
"Very good on coup by @: Three Scenarios For A Succession In Russia http:// via @ http://Coalson R. RFERL. Putin
",1
"@ @ to make him look like the bad guy.. Since there is no real reason for why they did it.Koszik Meows. CNN Video
",0
"@ @ how many 'nazis' did leebowitz kill ?http://Ulrich Jv V. affinity292
",0
"“@: Swiss Rumors:Putin absence due to girlfriendAlina giving birth http:// http:// @russian_market. fancy_work
",1
"In response to inquiries, we can confirm that Prince will not be performing at @ tonight.masseyhall
",1
"BREAKING: 148 feared dead in crashed flight http://Germanwings
",1
"@ this isn't him clearlyThe Anon Message
",0
"@ they're asking people to stay indoors and don't go to the CBD. Why would you send drivers there?? Really disappointed of @mashable. Uber
",1
"Map shows industrial estate where 2 suspects are holed up, surrounded by police http:// http://Charlie Hebdo
",1
"@ @ Can we see video proofYamiche. USATODAY
",0
"@ @ What do you pay your drivers?Mr Odin. Uber Sydney
",0
"@ @ Who mentioned it being funny? 'UNCONFIRMED reports'.... to translate: 'it might not be true, but...'ohlozzie. Footballcom EN
",0
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http:// @ @BBC Breaking. C Lawtown. pruesiemsgluess
",1
"“@: Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around debunked. http://smh. sydneysiege
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 00cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",1
"@ @ A French crime of passion or another heathen moslem atrocity?euronews. Trade Desk Steve
",0
"Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. http://ottawa
",1
"@ I am so sad and disgusted that some coward has done this to 2 of our soldiers now. I am livid.Cellying
",0
"@ @ @ @ they confirm facts before 'reporting'.subloke. HD Mc C. kellyoxford. obiterdictayo
",0
"@ @ Ok clearly what i'd read was wrongprincekhattab. Phillip Smyth
",1
"@ so why is there still no info from escaped hostages as to the number of hostages &amp; ""militants""...?ABC
",1
"“@: Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. http://Michael Skolnik. Ferguson
",1
"says 142 passengers &amp; 6 crew @ RT @: Germanwings Airbus A320 crashes in French Alps near Digne http://93wibc. BBC Breaking. BBC
",1
"@ Can you confirm the reports that those suspects were killed by French police?Huffington Post
",0
"@ @ Who cares about the flag, the people being held hostage are more important.Sky News Aust. liztilley84
",0
"@ @ seems like theres soo much about this case it gets confusing yet there isnt enough info??29plussome. Lisa Bloom
",1
"@ @ police is quite lazy.BBC Breaking. BBC World
",0
"""@: Hostages held inside Sydney cafe, Islamic flag held up"" &lt;&lt;Terrifying stuff.Nutters&gt;&gt;AFP. BREAKING
",1
"@ @ Stick to the facts and stop trying to scare thr australian puplic!News Sydney. News
",0
"@ Will do! Would you Prefer your name or your handle?Henderburn
",0
"Up to 20 held hostage in Sydney Lindt Cafe siege http:// http://
",1
"@ thanks for the update Latika.latikambourke
",0
"This is the soldier who died today at the War Memorial. His name is Cpl. Nathan Cirillo. http://Ottawa. RIP. Ottawa Strong
",1
"@ where did you hear that?henkvaness
",0
"@ @ They killed that young man as an excuse to use martial law.The Root. thedailybeast
",1
"Here's that dramatic video via @ of shots fired inside parliament building: http://josh_wingrove. Ottawa. shooting
",1
"@ @ I don't believe there are soldiers guarding this area right now. 2/2Sean Osmar. graciestyle
",0
"@ How dreadful.Independent
",1
"@ Im thinking structurql failure - qnd then depressure etc cockpit window etc ? TrqgiqueAir Smolik
",1
"@ Trying to get in contact, anyone at the phones?Uber Sydney
",0
"Nice linkbait. @ but does a ""report"" of a suicide belt really rate a headline like your tweet? http://R. sydneysiege
",0
"@ Easy to know if this is Brown by looking at what he was wearing when he was killed. Has there been a positive ID for this?NBC News
",0
"@ @ I remember the same type of coverage when we invaded Iraq. Boots on the ground? Cont...clydetheslyde. Madaza
",1
"@ @ @ it's across the country and 4 hours away lol and it's like $300 I thinkmossequ1. Prince Museum. RDEYEGIRL
",1
"@ @ Good one!The Daily Edge. marcylauren
",1
"@ @ yes, but CSIS can't watch that many 24/7aenk963. Blogsof War
",0
"@ &lt;&lt;he didn't know at all they still has a B.O.L.O out at 7 for the suspectrolandsmartin
",0
"RT @: R.I.P. Ahmed Merabet, a French Cop, first victim of attack http://Jefferson Obama. Muslim. Charlie Hebdo
",1
"@ why are you not airing the situation in Sydney ?Fox News
",0
"@ @ you say what? Blackout? How will the hide the budget then?rachflit. Sky News Aust
",0
"@ Allegedly?Kay Burley
",0
"“@: Hostage-taker in supermarket siege killed, reports say. http:// http://Sky News. Paris Attacks. Bluehand
",1
"MT @: widely shared cartoon about the attack by @ http://BB Ctrending. Lucille Clerc. Charlie Hebdo
",1
"RIP @: Soldier killed in Canada shooting was a young reservist w/a six-year-old son http:// http://Telegraph
",1
"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. http://Je Suis Charlie
",1
"@ @ smhkingpin7666. CNN Video
",1
"@ A person killed his own son &amp; daughter bcz authority neglected his rights of social security benefits. http://cnni
",0
"@ @ @ @ That right there tells me you are going into this with an agenda.Tom. spants. rui_xu. flavius217
",0
"@ but mike brown knew about the robbery and DIDN'T know the cop didn't know - that's what makes it POSSIBLY relevantLisa Bloom
",0
"@ @ western countries have killed more innocent children than hitler assmunch. But you prob don't consider that terror??Rundfunk Europa. R
",0
"@ @ nothing is random where the West is concerned...Thiru Nagan. WSJ
",0
"@ makes sense. Did you read the CIA report? Surprised it hS taken this longWilliams Jon
",0
"Sick. ""@: Up to 20 held hostage in Sydney Lindt Cafe siege http:// http://Independent
",1
"Who buys Kosher? MT @: BREAKING: Gunman at kosher grocery store threatens to kill hostages if police storm terrorist brothers.R
",1
"Hey @ on top of bein selfadmitted idiot : ) Yer also Retarted LOL + their Thugs @thelittleidiot. Xpose Black Crime. Libs. Ferguson. Welfare Pet
",0
"@ @ corny, but only TRUE evil wants Us to believe INERT OBJECTS are more valuable than LIFE! --GBJMrs Downs. Your Anon Live. thinkforyourself
",0
"@ Any danger of leaving it off for good?? Expats are shut out by the ABC. Missing quality shows.mscott
",0
"Nowhere is safe anymore? ""@independent
",1
"@ @ @ What's the use when you're crashing?Minus. flightradar24. isobelroe
",0
"Police confirm that is finally over. Two people reportedly injured after suffering gunshot wounds http://sydneysiege
",1
"@ @ I never blamed Muslims for this, I don't think you should be pushing vote liberal bullshit at a time like this.Daryus Azad. Justin Trudeau
",0
"Police taking people out of grocery where hostages were being held. http://Paris
",1
"@ Fuck you idiottdgecas
",0
"“@: Watch video showing gunfire inside Canada's parliament in Ottawa http:// http://BBC Breaking
",1
"@ might want to actually confirm shit like that before tweeting.kellyoxford
",0
"“@: BREAKING: One person seriously wounded, six taken hostage in incident at kosher supermarket in Paris: police source” @Reuters. jake_max
",1
"@ minor looting? Didn't they burn down a store?Prison Planet
",0
"@ the drawer Cabu was killed during the attackUSATODAY
",1
"@ @: I'm crying as well... Don't you worry!davidleyes. Ent City
",0
"@ what are the implications of this? @thatjohn. R Ae S Tim R
",0
"@ @ @ @ where are you sue in oz ?O Zz Sue. Anita Teguh. BBC World. BBC News
",0
"@ @ They have also evacuated Sydney state library but I have no idea whyBig Bad Beard Boy. R. Sydneysiege
",0
"@ very sad news. RIP 🙏C
",1
"The day cops told a dirty, bloody lie (via @): http:// http://thedailybeast. Ferguson
",1
"@ @ @ the 1st has been on for 7h30 and the second for 4hrsCultiv Hope. ABC. Vera Sweeney
",1
"@ @ heh heh Muslims always full of crap. What alternate universe you live inhassanbasmer. Dalia Chai
",0
"@ @ @ Conspiracy wackjobPerseus. R. Anonym Tipster
",0
": Robin names Andreas Lubitz as the copilot in the flight deck who crashed the aircraft.4U9525
",1
"Paramedics are currently carrying out a number of hostages in .Martin Pl. Sydney Siege. News
",1
"@ get it right. http://CTV News
",0
"Charlie Hebdo shooting latest: 12 dead and gunmen still at large http:// http://
",1
"“@: MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris: http://AP
",1
"@ A tragedy for the families and friends of the plane travelers and workers! Despite news, may at least some of them could survive?Ulrich Jv V
",1
"French junior minister for Transport Alain Vidalies confirms they are no survivors in the crash. http://Germanwings. A320
",1
"@ @latikambourke. smh
",0
"@ Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble.Fox News
",0
"@ I don't think he's a good leader at all, he's to involved in racial movements. Trudeau is better than Obama.Daryus Azad
",0
"@ @ oh yea the malatov cocktails too.Joe Tewell. Prison Planet
",1
"RIP satire “@: “@: : “The cartoonists Charb &amp; Cabu are dead.” http:// http://Colvinius. Le Point. Charlie Hebdo
",1
"RT“@: Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://AP
",0
"@ One in which you've already decided to let them get away with it. He's on paid vaca.Angry Black Lady
",1
"@ @ he put out a statement instead of personally speaking to the Australian ppl, why?? Is he hiding under his desk!latikambourke. smh
",1
"@ Don't they have those machines that shoot loud focused waves at people to get them to submit?cnni
",0
"@ new bill Stop Militarizing Law Enforcement act drafted yesterday http://Prison Planet
",0
"@ What are your thoughts on ?andersostlund. Where Is Putin
",0
"@ @ No, it hasn't. http://Nijat K. Vegas Rebs
",0
"@ @ not ISIS flags. Shahada flags.Kristy Mayr. News Adelaide
",0
"@ @ I had heard the same before I saw you &amp; many others tweet.kellyoxford. HD Mc C
",1
"The other day I asked a manager at the Market if police had requested surveillance video. She said no.Ferguson
",1
"BREAKING: French police tell AP suspects in attack have taken a hostage northeast of Paris.Charlie Hebdo
",1
"He went there. “@: If we shot everyone in the street for stealing, imagine the carnage on Wall St. ”originalgriz. mikebrown. ferguson
",1
"@ yep this picture proves he wasn't on his knees with his hands up. And the Mr Wilson didn't empty his gun on him. Nice work.Copscantweet
",1
"@ maybe tomorrow?ROC Kthusiast
",0
"@ - ""Approximately 50 hostages"", in the article linked the first few lines says the number is closer to 13.R
",0
"POLICE MOVE IN: Police confirm live ammunition used in Martin Placesydneysiege
",1
"NOT the ISIS flag RT “@: Hostages held inside Sydney cafe, Islamic flag held up”AFP. BREAKING
",0
"“@: BREAKING: Police enter cafe, hostages flee http:// http://R. Lindt. sydneysiege
",1
"@ LIES! was not wanted 4 robbery otherise his friend would hv been considered an accomplice...The Anon Message. Mike Brown. COVERUP. Ferguson
",0
"@ I did not think the French knew what a gun was or how to use one. There arms expertise was on par with the Italians-experts at droppingWSJ
",0
"@ @ Do we know the person has a gun?tomsteinfort. Channel
",0
"@ @ got feed in English or Spanish? I don't speak French. thxTelegraph News. kufr666
",0
"@ New police chief?USATODAY
",0
"@ @ @ @ Hilarious! A like you can insult me, then block me so I can't respond?scottparnell13. Perseus. R. Anonym Tipster. cunt. pussy
",0
"@ when that didn't made logical sense, now it was jaywalking? And he felt the nd to use deadly force for jaywalking? Lolrolandsmartin
",1
"@ They just don't care. I hope you &amp; yours are all safe.Paul Murton
",0
"PD charged w/ ""destruction of property"" for bleeding on their uniforms: http:// http://Ferguson. Henry Davis
",1
"@ @ terminate him.doing this 2 innocent ppl.give the coward a uniform&amp;put him on battlefield 2 see how tough he isTroy Bramston. channeltennews
",1
"@ @ look at the shoesLashawna Taylor. zellieimani
",1
"@ @ Yes, but think it was too dangerous.ensowi. France
",1
"“@: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. ” still waiting....zellieimani. Ferguson
",0
"@ @ Agree, but that image is a powerful encapsulation of how awful this whole thing is. Really brings it home.aptronym. carolinemarcus
",1
"@ a 3rd shooting at present Divert Operatons?Sky News Break
",0
"@ I'd rather wait for official confirmation than your scaremongering speculative social media sourcing news.Sky News Break. givefacts. unnamed
",0
"Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet.germanwings
",1
"@ not Isis, another groupThe Anon Message
",0
"@ @ Have you actually confirmed its an ISIS flag or are you talking shitKristy Mayr. maddychipendale
",0
"@ here's to all the hostages getting safe passage on this day! @dailytelegraph. Change Tip. Sydney Seige
",1
"micro chip them - Just an uncivil thought :) @ @20committee. Blogsof War
",0
"@ that's like the most confusing statement ever. The social media department of Uber Sydney is high or something?Uber Sydney
",0
"@ @ There must be a way to enter that building?tomsteinfort. News AUS
",0
"Ottawa Police report a third shooting at Rideau Centre, no reports of injuries.
",1
"Background see the French deep state. @mjrharris
",0
"@ oh my goshcnni
",1
"RT @: Sydney Opera House evacuated, concourse deserted http:// (via @) http://Buzz Feed Oz. cberkman. Sydney Siege
",1
"@ all reports say 13Independent
",0
"@ I know what I'm doing here, thanks.obiterdictayo
",1
"@ @ CIA FAKE PROFILE ONLY KNOW HOW TO INSULT THE TRUTH!psc96180_pablo. 1drngju. FALSEFLAG. SYDNEYSIEGE
",0
"@ agreed - but it can't be ignoredZerlina Maxwell
",1
"Witness: Police allegedly stopped Mike Brown after yelling at him to walk on sidewalk. http://Ferguson
",1
"Hero. @: Kevin Vickers, head of security in parliament, being credited for taking down shooter http://affanchowdhry. Ottawa
",1
"@ Thank goodness! Is it possible for this to end with no more innocent lives lost?cnnbrk
",0
"@ speculation is NOT Journalismtomsteinfort
",0
"@ @ don’t they mean “siege pricing”?mashable. AU
",0
"MT @ French police publish photos of suspect in Montrouge shooting. Maybe the same people in Kosher market http://Julien Pain
",1
"@ I wonder if other terrorist are gonna help the gunman escape after all this... better be on the look out for other terroristFox News
",0
"“@: : watch live Latest video of hostages escaping. http://Fox News. Sydney Siege
",1
"@: Both Charlie Hebdo suspects killed as police storm building (police sources) http:// http://France. FB
",1
"@ @ @ @ Anybody who uses it at every opportunity falsely weakens the message.Tom. spants. rui_xu. flavius217
",1
"“@ URG: 's editor-in-chief was killed in attack-Magazine's lawyer http:// justifica esto, NADA!Sputnik Int. Charlie Hebdo
",1
"@ RIP Nathan,, we love youTelegraph
",1
"A man believed to be the gunman filmed wearing a black headband inside the cafe http:// http://
",1
"“@ suspects ""prepared to die as martyrs"", they tell police after making contact. http:// PrevisívelBBC Breaking. Charlie Hebdo
",0
"@ @ Your source is half right, there are 2 of em.Mark Sutcliffe. Sens Chirp
",1
"RT @: Banksy says in a beautiful way (vi @) http://Melanie Tait. lukeeve. Je Suis Charlie
",1
"It's a strategy to manipulate media and misinform people. @Lisa Bloom
",0
"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://Sydneysiege
",1
"Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://
",1
"@ ok, time to calm down and report responsibly on - don't fill in the unknowns with fear-mongering!R. sydneysiege
",0
"Rick Hughes at CBC Hamilton: The soldier who was shot in Ottawa Wednesday morning is a reservist serving in HamiltonBREAKING
",1
"@ @ Ray Hadley, the worst muslim baiter in the country? You listen to that nitwit.tomsteinfort. Channel
",0
"@ @ u win. @ i'm apparently not qualified for hottie of the week anymore. take it back.Jimmy Shook. 140elect. sternshow
",0
"@ best news I have heard, Kay you are doing an amazing job thank youKay Burley
",1
"@ ""Jury still out."" Yet, you made a direct inference that was recklessly false in MO. Misrepresentation serves no one. @Phil Serrin. larryelder
",0
"Now hearing 148 passengers + crew on board the that has crashed in southern French Alps. flight. @BBC World. A320. German Wings
",1
"@ @ @ @ What other info do they have ready to release? All they have said is this is why we approached him.Tom. spants. rui_xu. flavius217
",0
"11 confirmed dead, Francois Hollande to visit scene of attack - latest from Paris: http:// http://
",1
"@ @ Uber is.el1nor. Uber Sydney
",1
"@ @ Indeed where?larryelder. adagioforstring
",0
"@ @ You are on crack mate. Complete bunk is what you're spreading.aprilritchey. R
",1
"Several more hostages flee from cafe under siege in Sydney, local media say http://
",1
"@ @ It is brilliant but it is not by Banksy its by @tmpear. Henry E Chang. Lucille Clerc
",1
"“@: Breaking: Gunman at Paris store threatens to kill hostages if suspects are harmed. http:// smhWSJ. Charlie Hebdo
",0
"@ This is not true. As you have made a lot of Tweets you may have forgotten this one. Do the right thing and remove it.Kristy Mayr
",0
"@ Isn't it etiquette to remove names from a press release?latikambourke
",0
"@ @ Das nenne ich mal handfesten Sensationsjournalismus. Auch von RT. Could you please not annoy me with needless info?R. Matthias Meisner
",0
"Funny. Unfortunately wrestling a cops gun away would have gotten you shot 50 yrs ago &amp; it will get you shot 50 yrs from now. @The Daily Edge
",0
"@ @ condolences to the families! My prayers are with them!tseymat. euronews
",1
"Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http:// http://
",1
"Soldier shot, shooter still at large MT @: Attack on Parliament: Follow our developing story http://globeandmail
",1
